YEAR,STATE,EVTYPE,COUNT,FATALITIES
2010,delaware,FLASH FLOOD,3,0
2010,rhode island,FLASH FLOOD,1,0
2010,new jersey,TORNADO,4,0
2010,utah,TORNADO,3,0
2010,massachusetts,HEAT,17,0
2010,oregon,HEAT,1,0
2010,washington,HEAT,1,1
2010,arizona,LANDSLIDE / MUDSLIDE / ROCK SLIDE,2,0
2010,new mexico,HEAT,1,1
2010,washington,WILDFIRE,17,0
2010,south carolina,HEAT,5,0
2010,new york,HEAT,4,6
2010,new hampshire,HEAT,2,0
2010,alaska,MARINE WIND / SWELL / SURF,2,0
2010,oregon,WILDFIRE,10,0
2010,wisconsin,HEAT,6,0
2010,arkansas,DROUGHT,28,0
2010,mississippi,DROUGHT,12,0
2010,georgia,HEAT,8,3
2010,michigan,HEAT,1,1
2010,michigan,WIND,37,0
2010,massachusetts,TORNADO,2,0
2010,pennsylvania,WILDFIRE,1,0
2010,florida,HEAT,18,1
2010,connecticut,HEAT,7,0
2010,texas,MARINE WIND / SWELL / SURF,5,6
2010,rhode island,HEAT,8,0
2010,georgia,MARINE WIND / SWELL / SURF,5,0
2010,idaho,WILDFIRE,11,0
2010,wyoming,WILDFIRE,3,0
2010,florida,TROPICAL STORM / HURRICANE / TYPHOON,1,0
2010,missouri,DROUGHT,10,0
2010,alabama,MARINE WIND / SWELL / SURF,1,2
2010,vermont,HEAT,1,0
2010,indiana,DUST STORM / DEVIL,2,0
2010,indiana,MARINE WIND / SWELL / SURF,2,4
2010,oregon,FLASH FLOOD,2,0
2010,north carolina,MARINE WIND / SWELL / SURF,4,2
2010,arkansas,WILDFIRE,20,0
2010,minnesota,HEAT,1,0
2010,illinois,DROUGHT,5,0
2010,utah,LIGHTNING,3,0
2010,maryland,TORNADO,5,0
2010,new jersey,DROUGHT,4,0
2010,oklahoma,DROUGHT,1,0
2010,kentucky,DROUGHT,5,0
2010,wisconsin,MARINE WIND / SWELL / SURF,1,0
2010,pennsylvania,DROUGHT,4,0
2010,virginia,FOG,2,0
2010,west virginia,TORNADO,2,1
2010,massachusetts,TROPICAL STORM / HURRICANE / TYPHOON,1,0
2010,louisiana,DUST STORM / DEVIL,1,0
2010,alaska,COASTAL FLOOD OR EROSION / TIDE,1,0
2010,rhode island,COASTAL FLOOD OR EROSION / TIDE,1,0
2010,north carolina,TROPICAL STORM / HURRICANE / TYPHOON,8,0
2010,north carolina,SURGE,2,0
2010,florida,DROUGHT,12,0
2010,idaho,DUST STORM / DEVIL,1,0
2010,alabama,DROUGHT,21,0
2010,colorado,ICE / SNOW / FROST,18,0
2010,delaware,MARINE WIND / SWELL / SURF,1,0
2010,indiana,DROUGHT,8,0
2010,indiana,WIND,7,2
2010,maine,TROPICAL STORM / HURRICANE / TYPHOON,1,0
2010,tennessee,DROUGHT,12,0
2010,virginia,TROPICAL STORM / HURRICANE / TYPHOON,2,0
2010,maryland,DROUGHT,3,0
2010,louisiana,WILDFIRE,3,0
2010,utah,WILDFIRE,1,0
2010,new hampshire,FLASH FLOOD,4,0
2010,idaho,TORNADO,3,0
2010,washington,COASTAL FLOOD OR EROSION / TIDE,1,0
2010,missouri,DUST STORM / DEVIL,1,0
2010,georgia,DROUGHT,4,0
2010,california,DUST STORM / DEVIL,1,0
2010,hawaii,WIND,1,0
2010,rhode island,MARINE WIND / SWELL / SURF,1,0
2010,new york,SURGE,2,0
2010,kansas,WILDFIRE,1,0
2010,oregon,BLIZZARD / WINTER STORM,2,0
2010,new jersey,FOG,6,0
2010,washington,WINTER WEATHER,5,0
2010,washington,BLIZZARD / WINTER STORM,7,0
2010,pennsylvania,FOG,2,0
2010,illinois,WILDFIRE,1,0
2010,virginia,COLD AND WINDCHILL,1,0
2010,washington,COLD AND WINDCHILL,2,0
2010,new mexico,COLD AND WINDCHILL,1,0
2010,delaware,FOG,3,0
2010,oregon,COLD AND WINDCHILL,1,0
2010,wyoming,WINTER WEATHER,3,0
2010,maryland,FOG,1,0
2010,hawaii,THUNDERSTORM / THUNDERSTORM WIND,1,0
2010,oregon,WINTER WEATHER,1,1
2010,hawaii,BLIZZARD / WINTER STORM,1,0
2010,south carolina,COLD AND WINDCHILL,1,1
2010,alaska,WINTER WEATHER,1,0
2010,nevada,AVALANCHE,1,0
2010,new mexico,BLIZZARD / WINTER STORM,4,0
2011,oregon,FLOOD,33,0
2011,montana,WIND,211,0
2011,kentucky,WINTER WEATHER,82,0
2011,nevada,COLD AND WINDCHILL,1,1
2011,indiana,WINTER WEATHER,31,0
2011,alaska,BLIZZARD / WINTER STORM,172,1
2011,alabama,WIND,51,0
2011,alabama,BLIZZARD / WINTER STORM,9,0
2011,georgia,BLIZZARD / WINTER STORM,13,0
2011,wyoming,BLIZZARD / WINTER STORM,76,0
2011,montana,WINTER WEATHER,27,0
2011,montana,COLD AND WINDCHILL,36,0
2011,georgia,ICE / SNOW / FROST,22,0
2011,wyoming,WIND,312,1
2011,montana,BLIZZARD / WINTER STORM,127,0
2011,alabama,WINTER WEATHER,26,0
2011,michigan,ICE / SNOW / FROST,47,0
2011,idaho,ICE / SNOW / FROST,60,0
2011,kansas,BLIZZARD / WINTER STORM,41,0
2011,arkansas,WINTER WEATHER,60,0
2011,vermont,BLIZZARD / WINTER STORM,40,0
2011,alaska,WIND,84,0
2011,florida,MARINE WIND / SWELL / SURF,31,9
2011,washington,WIND,74,2
2011,oregon,BLIZZARD / WINTER STORM,2,0
2011,kansas,WINTER WEATHER,30,0
2011,massachusetts,COLD AND WINDCHILL,1,0
2011,connecticut,BLIZZARD / WINTER STORM,15,0
2011,massachusetts,BLIZZARD / WINTER STORM,30,0
2011,north carolina,WINTER WEATHER,25,0
2011,michigan,WINTER WEATHER,70,0
2011,new york,ICE / SNOW / FROST,47,0
2011,connecticut,ICE / SNOW / FROST,21,0
2011,arkansas,DROUGHT,32,0
2011,north carolina,ICE / SNOW / FROST,23,0
2011,california,BLIZZARD / WINTER STORM,60,0
2011,california,FOG,14,0
2010,connecticut,BLIZZARD / WINTER STORM,6,0
2010,arizona,FOG,1,0
2010,colorado,VOG / SMOKE,1,0
2010,west virginia,COLD AND WINDCHILL,1,0
2010,new hampshire,BLIZZARD / WINTER STORM,1,0
2010,indiana,COASTAL FLOOD OR EROSION / TIDE,1,0
2011,florida,THUNDERSTORM / THUNDERSTORM WIND,567,0
2011,texas,THUNDERSTORM / THUNDERSTORM WIND,805,0
2011,alabama,THUNDERSTORM / THUNDERSTORM WIND,1146,3
2011,alabama,FLASH FLOOD,135,0
2011,mississippi,FLASH FLOOD,171,2
2011,florida,TORNADO,65,0
2011,arkansas,HAIL,603,0
2011,maryland,ICE / SNOW / FROST,10,0
2011,texas,WILDFIRE,418,6
2011,colorado,WINTER WEATHER,202,0
2011,tennessee,COLD AND WINDCHILL,2,2
2011,tennessee,ICE / SNOW / FROST,43,0
2011,washington,ICE / SNOW / FROST,53,0
2011,pennsylvania,ICE / SNOW / FROST,38,0
2011,west virginia,BLIZZARD / WINTER STORM,8,0
2011,illinois,WINTER WEATHER,45,0
2011,mississippi,TORNADO,139,32
2011,california,FLOOD,72,1
2011,washington,FLOOD,47,0
2011,hawaii,FLASH FLOOD,21,1
2011,hawaii,RAIN OR WET,105,0
2011,mississippi,COLD AND WINDCHILL,1,1
2011,texas,WIND,218,1
2011,oklahoma,BLIZZARD / WINTER STORM,39,0
2011,idaho,FLOOD,46,0
2011,florida,LIGHTNING,38,1
2011,new hampshire,ICE / SNOW / FROST,18,0
2011,texas,TORNADO,126,0
2011,mississippi,THUNDERSTORM / THUNDERSTORM WIND,691,4
2011,colorado,BLIZZARD / WINTER STORM,144,0
2011,new mexico,COLD AND WINDCHILL,21,3
2011,virginia,WINTER WEATHER,20,0
2011,maryland,WINTER WEATHER,37,0
2011,new mexico,DROUGHT,26,0
2011,south carolina,ICE / SNOW / FROST,10,0
2011,north carolina,WIND,47,1
2011,oregon,ICE / SNOW / FROST,61,0
2011,oregon,WIND,87,0
2011,texas,HAIL,1298,0
2011,alabama,ICE / SNOW / FROST,53,0
2011,mississippi,RAIN OR WET,17,0
2011,louisiana,THUNDERSTORM / THUNDERSTORM WIND,392,0
2011,arkansas,WILDFIRE,69,0
2011,arkansas,FOG,1,0
2011,california,RAIN OR WET,25,0
2011,california,WIND,158,1
2011,illinois,COLD AND WINDCHILL,9,7
2011,indiana,ICE / SNOW / FROST,25,0
2011,tennessee,FLOOD,36,2
2011,south carolina,COLD AND WINDCHILL,1,1
2011,georgia,WINTER WEATHER,30,0
2011,texas,FLOOD,5,0
2011,maryland,COLD AND WINDCHILL,4,0
2011,maryland,FOG,31,0
2011,alaska,ICE / SNOW / FROST,16,0
2011,florida,HAIL,192,0
2011,oklahoma,WILDFIRE,19,0
2011,minnesota,ICE / SNOW / FROST,27,0
2011,tennessee,FLASH FLOOD,75,1
2011,oklahoma,ICE / SNOW / FROST,4,0
2011,nebraska,ICE / SNOW / FROST,14,0
2011,florida,RAIN OR WET,63,0
2011,nebraska,FLOOD,111,0
2011,michigan,BLIZZARD / WINTER STORM,35,0
2011,tennessee,WIND,34,1
2011,virginia,ICE / SNOW / FROST,6,0
2011,rhode island,ICE / SNOW / FROST,4,0
2011,west virginia,COLD AND WINDCHILL,8,0
2011,california,FLASH FLOOD,56,0
2011,kentucky,ICE / SNOW / FROST,30,0
2011,iowa,ICE / SNOW / FROST,11,0
2011,kentucky,BLIZZARD / WINTER STORM,4,0
2011,utah,WINTER WEATHER,36,0
2011,arkansas,ICE / SNOW / FROST,22,0
2011,tennessee,WINTER WEATHER,66,0
2011,virginia,COLD AND WINDCHILL,5,0
2011,kansas,ICE / SNOW / FROST,27,0
2011,wyoming,ICE / SNOW / FROST,18,0
2011,iowa,WINTER WEATHER,48,0
2011,texas,BLIZZARD / WINTER STORM,20,0
2011,hawaii,WIND,4,0
2011,mississippi,DROUGHT,5,0
2011,texas,ICE / SNOW / FROST,75,0
2011,mississippi,ICE / SNOW / FROST,27,0
2011,arkansas,BLIZZARD / WINTER STORM,33,0
2011,new jersey,WINTER WEATHER,45,0
2011,colorado,AVALANCHE,7,0
2011,nebraska,COLD AND WINDCHILL,34,0
2011,maryland,BLIZZARD / WINTER STORM,10,0
2011,new york,WINTER WEATHER,40,0
2011,hawaii,MARINE WIND / SWELL / SURF,32,0
2011,new jersey,ICE / SNOW / FROST,23,0
2011,delaware,WINTER WEATHER,20,0
2011,virginia,FOG,49,0
2011,rhode island,BLIZZARD / WINTER STORM,5,0
2011,new york,BLIZZARD / WINTER STORM,74,0
2011,georgia,WILDFIRE,22,0
2011,virginia,BLIZZARD / WINTER STORM,9,0
2011,south carolina,WILDFIRE,8,0
2011,hawaii,BLIZZARD / WINTER STORM,3,0
2011,minnesota,COLD AND WINDCHILL,12,1
2011,utah,WIND,61,0
2011,pennsylvania,WINTER WEATHER,50,0
2011,wisconsin,ICE / SNOW / FROST,23,0
2011,texas,COASTAL FLOOD OR EROSION / TIDE,1,0
2011,wisconsin,WINTER WEATHER,11,0
2011,south dakota,ICE / SNOW / FROST,24,0
2011,new hampshire,BLIZZARD / WINTER STORM,8,0
2011,california,WINTER WEATHER,18,0
2011,new jersey,BLIZZARD / WINTER STORM,19,0
2011,mississippi,WINTER WEATHER,10,0
2011,california,ICE / SNOW / FROST,51,0
2011,oklahoma,WINTER WEATHER,16,0
2011,south dakota,WINTER WEATHER,12,1
2011,south carolina,BLIZZARD / WINTER STORM,5,0
2011,louisiana,WIND,6,0
2011,west virginia,WINTER WEATHER,23,0
2011,ohio,BLIZZARD / WINTER STORM,16,0
2011,connecticut,WINTER WEATHER,13,1
2011,connecticut,COLD AND WINDCHILL,2,0
2011,ohio,ICE / SNOW / FROST,16,0
2011,arizona,WIND,37,0
2011,delaware,BLIZZARD / WINTER STORM,1,0
2011,massachusetts,ICE / SNOW / FROST,17,0
2011,missouri,WINTER WEATHER,33,0
2011,florida,FOG,1,0
2011,west virginia,ICE / SNOW / FROST,25,0
2011,nevada,WIND,65,0
2011,oregon,WINTER WEATHER,2,0
2011,utah,BLIZZARD / WINTER STORM,58,0
2011,ohio,WINTER WEATHER,13,0
2011,nevada,ICE / SNOW / FROST,35,0
2011,california,MARINE WIND / SWELL / SURF,6,4
2011,pennsylvania,BLIZZARD / WINTER STORM,28,0
2011,delaware,ICE / SNOW / FROST,4,0
2011,nebraska,WINTER WEATHER,22,0
2011,iowa,COLD AND WINDCHILL,6,0
2011,maine,BLIZZARD / WINTER STORM,17,0
2011,alaska,COLD AND WINDCHILL,4,0
2011,montana,ICE / SNOW / FROST,57,0
2011,minnesota,BLIZZARD / WINTER STORM,50,0
2011,pennsylvania,COLD AND WINDCHILL,1,0
2011,illinois,FOG,5,0
2011,north dakota,ICE / SNOW / FROST,18,0
2011,massachusetts,WIND,32,0
2011,illinois,BLIZZARD / WINTER STORM,37,0
2011,vermont,WINTER WEATHER,21,0
2011,south dakota,BLIZZARD / WINTER STORM,53,0
2011,new jersey,COLD AND WINDCHILL,1,0
2011,north dakota,COLD AND WINDCHILL,10,0
2011,missouri,BLIZZARD / WINTER STORM,55,0
2011,oklahoma,DROUGHT,26,0
2011,vermont,COLD AND WINDCHILL,1,0
2011,louisiana,ICE / SNOW / FROST,9,0
2011,north dakota,BLIZZARD / WINTER STORM,36,0
2011,new hampshire,COASTAL FLOOD OR EROSION / TIDE,4,0
2011,maine,COASTAL FLOOD OR EROSION / TIDE,4,0
2011,louisiana,DROUGHT,11,0
2011,arizona,COLD AND WINDCHILL,10,2
2011,idaho,BLIZZARD / WINTER STORM,5,0
2011,north carolina,BLIZZARD / WINTER STORM,6,0
2011,new mexico,ICE / SNOW / FROST,34,0
2011,washington,WINTER WEATHER,8,0
2011,texas,DROUGHT,117,0
2011,washington,LANDSLIDE / MUDSLIDE / ROCK SLIDE,20,0
2011,massachusetts,WINTER WEATHER,13,0
2011,kentucky,FOG,7,0
2011,washington,BLIZZARD / WINTER STORM,3,0
2011,oregon,LANDSLIDE / MUDSLIDE / ROCK SLIDE,3,0
2011,missouri,DROUGHT,11,0
2011,new york,COLD AND WINDCHILL,3,0
2011,indiana,BLIZZARD / WINTER STORM,12,0
2011,nebraska,BLIZZARD / WINTER STORM,26,0
2011,missouri,ICE / SNOW / FROST,8,0
2011,louisiana,BLIZZARD / WINTER STORM,2,0
2011,tennessee,DROUGHT,5,0
2011,hawaii,DROUGHT,17,0
2011,south carolina,WINTER WEATHER,2,0
2011,alabama,DROUGHT,41,0
2011,south carolina,WIND,9,0
2011,illinois,ICE / SNOW / FROST,7,0
2011,tennessee,BLIZZARD / WINTER STORM,5,0
2011,colorado,WIND,65,0
2011,maine,ICE / SNOW / FROST,32,0
2011,iowa,BLIZZARD / WINTER STORM,29,1
2011,florida,DROUGHT,26,0
2011,minnesota,WINTER WEATHER,10,0
2011,mississippi,BLIZZARD / WINTER STORM,3,0
2011,louisiana,WINTER WEATHER,4,0
2011,idaho,AVALANCHE,1,0
2011,wisconsin,COLD AND WINDCHILL,1,0
2011,georgia,DROUGHT,16,0
2011,texas,WINTER WEATHER,14,0
2011,kentucky,DROUGHT,1,0
2011,louisiana,HAIL,182,0
2011,missouri,HAIL,1141,0
2011,georgia,HAIL,486,0
2011,missouri,THUNDERSTORM / THUNDERSTORM WIND,730,1
2011,ohio,FLOOD,163,1
2011,illinois,HAIL,677,0
2011,missouri,TORNADO,124,158
2011,ohio,THUNDERSTORM / THUNDERSTORM WIND,806,1
2011,georgia,THUNDERSTORM / THUNDERSTORM WIND,952,7
2011,tennessee,THUNDERSTORM / THUNDERSTORM WIND,908,4
2011,tennessee,TORNADO,253,63
2011,nebraska,WIND,48,0
2011,kansas,HAIL,1566,0
2011,kentucky,TORNADO,100,0
2011,tennessee,HAIL,449,0
2011,virginia,WIND,55,2
2011,kentucky,WIND,10,0
2011,new mexico,WIND,139,0
2011,wisconsin,WIND,25,0
2011,arkansas,THUNDERSTORM / THUNDERSTORM WIND,633,7
2011,south dakota,FLOOD,270,0
2011,illinois,TORNADO,93,0
2011,arkansas,FLASH FLOOD,113,11
2011,kentucky,THUNDERSTORM / THUNDERSTORM WIND,940,0
2011,iowa,FLOOD,170,0
2011,south carolina,THUNDERSTORM / THUNDERSTORM WIND,1085,0
2011,pennsylvania,THUNDERSTORM / THUNDERSTORM WIND,624,1
2011,pennsylvania,FLOOD,248,20
2011,indiana,FLOOD,119,0
2011,alabama,TORNADO,212,242
2011,kentucky,FLOOD,227,1
2011,illinois,THUNDERSTORM / THUNDERSTORM WIND,880,1
2011,georgia,LIGHTNING,76,0
2011,missouri,FLOOD,123,0
2011,arkansas,TORNADO,151,12
2011,kentucky,RAIN OR WET,97,0
2011,georgia,TORNADO,76,16
2011,california,TORNADO,18,0
2011,pennsylvania,FLASH FLOOD,242,5
2011,kentucky,FLASH FLOOD,159,5
2011,louisiana,TORNADO,72,1
2011,west virginia,THUNDERSTORM / THUNDERSTORM WIND,309,0
2011,ohio,TORNADO,40,0
2011,ohio,FLASH FLOOD,117,1
2011,illinois,FLOOD,163,1
2011,indiana,TORNADO,88,0
2011,south carolina,HAIL,465,0
2011,kansas,THUNDERSTORM / THUNDERSTORM WIND,989,0
2011,north carolina,THUNDERSTORM / THUNDERSTORM WIND,1167,4
2011,virginia,FLOOD,189,3
2011,kansas,FLOOD,35,0
2011,kentucky,HAIL,412,0
2011,oklahoma,HAIL,879,0
2011,california,THUNDERSTORM / THUNDERSTORM WIND,32,0
2011,west virginia,HAIL,266,0
2011,indiana,THUNDERSTORM / THUNDERSTORM WIND,651,10
2011,alabama,HAIL,353,0
2011,missouri,RAIN OR WET,19,0
2011,indiana,HAIL,474,0
2011,missouri,LIGHTNING,18,3
2011,indiana,RAIN OR WET,19,0
2011,arkansas,FLOOD,205,7
2011,pennsylvania,HAIL,373,0
2011,south carolina,TORNADO,26,3
2011,missouri,FLASH FLOOD,232,3
2011,illinois,FLASH FLOOD,166,0
2011,illinois,RAIN OR WET,49,0
2011,vermont,LIGHTNING,4,0
2011,kansas,TORNADO,90,3
2011,arkansas,LIGHTNING,23,1
2011,washington,AVALANCHE,4,3
2011,utah,THUNDERSTORM / THUNDERSTORM WIND,54,0
2011,north carolina,LIGHTNING,57,1
2011,iowa,FLASH FLOOD,63,0
2011,new jersey,COASTAL FLOOD OR EROSION / TIDE,29,0
2011,delaware,COASTAL FLOOD OR EROSION / TIDE,7,0
2011,hawaii,TORNADO,4,0
2011,texas,RAIN OR WET,16,0
2011,massachusetts,HAIL,142,0
2011,connecticut,HAIL,44,0
2011,new jersey,THUNDERSTORM / THUNDERSTORM WIND,224,1
2011,florida,FLOOD,5,0
2011,mississippi,HAIL,368,0
2011,delaware,THUNDERSTORM / THUNDERSTORM WIND,45,0
2011,north carolina,HAIL,544,0
2011,west virginia,FLOOD,80,0
2011,new jersey,LIGHTNING,53,2
2011,oklahoma,THUNDERSTORM / THUNDERSTORM WIND,572,1
2011,tennessee,LIGHTNING,10,0
2011,tennessee,RAIN OR WET,3,0
2011,montana,FLASH FLOOD,25,1
2011,arizona,ICE / SNOW / FROST,28,0
2011,texas,COLD AND WINDCHILL,14,1
2011,florida,WILDFIRE,31,0
2011,oklahoma,TORNADO,145,14
2011,new york,WIND,46,0
2011,vermont,WIND,13,0
2011,nevada,BLIZZARD / WINTER STORM,4,0
2011,iowa,LIGHTNING,22,0
2011,south dakota,COLD AND WINDCHILL,12,1
2011,new jersey,FLOOD,130,11
2011,montana,FLOOD,157,2
2011,minnesota,FOG,2,0
2011,maryland,WILDFIRE,4,0
2011,south dakota,WIND,78,0
2011,maryland,THUNDERSTORM / THUNDERSTORM WIND,276,0
2011,delaware,WIND,21,0
2011,west virginia,WIND,15,0
2011,virginia,FLASH FLOOD,209,3
2011,colorado,ICE / SNOW / FROST,11,0
2011,michigan,FOG,3,0
2011,kansas,WIND,103,0
2011,alabama,RAIN OR WET,23,0
2011,idaho,WIND,9,0
2011,california,AVALANCHE,2,2
2011,california,LANDSLIDE / MUDSLIDE / ROCK SLIDE,15,0
2011,michigan,WIND,42,1
2011,maryland,WIND,24,0
2011,arkansas,WIND,14,1
2011,oklahoma,WIND,64,0
2011,wyoming,AVALANCHE,4,2
2011,wisconsin,BLIZZARD / WINTER STORM,38,0
2011,new mexico,WILDFIRE,19,0
2011,north dakota,FLOOD,135,0
2011,oregon,MARINE WIND / SWELL / SURF,2,0
2011,alaska,COASTAL FLOOD OR EROSION / TIDE,9,1
2011,north carolina,WILDFIRE,7,0
2011,virginia,WILDFIRE,1,0
2011,rhode island,WIND,4,0
2011,kansas,COLD AND WINDCHILL,3,1
2011,illinois,WILDFIRE,1,0
2011,missouri,WILDFIRE,9,0
2011,utah,COLD AND WINDCHILL,3,0
2011,kansas,FOG,1,0
2011,colorado,COLD AND WINDCHILL,10,0
2011,pennsylvania,COASTAL FLOOD OR EROSION / TIDE,13,0
2011,indiana,WIND,8,0
2011,louisiana,FLASH FLOOD,48,2
2011,new jersey,WILDFIRE,7,0
2011,new jersey,WIND,34,0
2011,washington,WILDFIRE,24,0
2011,wisconsin,FOG,2,0
2011,iowa,FOG,1,0
2011,california,SURGE,3,0
2011,texas,DUST STORM / DEVIL,14,0
2011,mississippi,WIND,24,0
2011,north dakota,WIND,29,0
2011,minnesota,WIND,9,0
2011,wyoming,WINTER WEATHER,2,0
2011,nevada,WINTER WEATHER,3,0
2011,connecticut,WIND,2,0
2011,pennsylvania,WIND,38,1
2011,indiana,COLD AND WINDCHILL,2,2
2011,illinois,WIND,23,0
2011,idaho,COLD AND WINDCHILL,1,0
2011,michigan,COLD AND WINDCHILL,1,0
2011,ohio,HAIL,743,0
2011,vermont,FLOOD,46,1
2011,virginia,LIGHTNING,21,0
2011,virginia,THUNDERSTORM / THUNDERSTORM WIND,1058,2
2011,louisiana,FLOOD,9,0
2011,new york,FLOOD,255,4
2011,oregon,HAIL,17,0
2011,oregon,THUNDERSTORM / THUNDERSTORM WIND,20,0
2011,idaho,TORNADO,3,0
2011,iowa,HAIL,615,0
2011,north carolina,TORNADO,95,26
2011,iowa,THUNDERSTORM / THUNDERSTORM WIND,584,1
2011,texas,FLASH FLOOD,42,0
2011,massachusetts,FLOOD,40,0
2011,nebraska,HAIL,895,0
2011,arizona,HAIL,34,0
2011,maine,FLOOD,21,0
2011,minnesota,FLOOD,89,1
2011,georgia,FLOOD,3,0
2011,utah,FLOOD,32,0
2011,washington,THUNDERSTORM / THUNDERSTORM WIND,7,0
2011,virginia,HAIL,437,0
2011,idaho,THUNDERSTORM / THUNDERSTORM WIND,36,1
2011,georgia,FLASH FLOOD,33,0
2011,new hampshire,FLOOD,59,0
2011,south dakota,HAIL,549,0
2011,connecticut,FLOOD,23,1
2011,iowa,TORNADO,93,0
2011,iowa,RAIN OR WET,83,0
2011,mississippi,FLOOD,21,0
2011,virginia,TORNADO,75,9
2011,nebraska,THUNDERSTORM / THUNDERSTORM WIND,459,0
2011,mississippi,LIGHTNING,24,1
2011,west virginia,FLASH FLOOD,58,1
2011,maryland,FLASH FLOOD,191,0
2011,nebraska,TORNADO,88,0
2011,kentucky,LIGHTNING,13,0
2011,maryland,HAIL,125,0
2011,alabama,LIGHTNING,47,0
2011,montana,THUNDERSTORM / THUNDERSTORM WIND,185,0
2011,louisiana,RAIN OR WET,8,0
2011,wisconsin,DUST STORM / DEVIL,1,0
2011,alabama,FLOOD,24,0
2011,wisconsin,FLOOD,32,1
2011,south carolina,DUST STORM / DEVIL,1,0
2011,texas,LIGHTNING,39,0
2011,north carolina,FLASH FLOOD,96,2
2011,north carolina,FLOOD,40,0
2011,wisconsin,LIGHTNING,36,1
2011,kansas,LIGHTNING,15,1
2011,louisiana,LIGHTNING,19,1
2011,new york,FLASH FLOOD,244,6
2011,california,WILDFIRE,21,0
2011,arizona,DUST STORM / DEVIL,31,0
2011,colorado,WILDFIRE,25,0
2011,arizona,DROUGHT,9,0
2011,hawaii,WILDFIRE,9,0
2011,maryland,FLOOD,62,1
2011,california,TSUNAMI,6,1
2011,wisconsin,HAIL,414,0
2011,pennsylvania,TORNADO,39,0
2011,indiana,FLASH FLOOD,75,0
2011,delaware,FLOOD,12,0
2011,maryland,COASTAL FLOOD OR EROSION / TIDE,10,0
2011,texas,FOG,1,0
2011,arizona,VOG / SMOKE,1,0
2011,arizona,WINTER WEATHER,1,0
2011,kansas,WILDFIRE,5,0
2011,utah,AVALANCHE,3,2
2011,north carolina,FOG,1,0
2011,oregon,TSUNAMI,2,0
2011,texas,HEAT,18,20
2011,hawaii,TSUNAMI,1,0
2011,colorado,DROUGHT,5,0
2011,maine,WIND,4,0
2011,idaho,LANDSLIDE / MUDSLIDE / ROCK SLIDE,7,0
2011,michigan,THUNDERSTORM / THUNDERSTORM WIND,457,2
2011,michigan,HAIL,261,0
2011,washington,TORNADO,5,0
2011,michigan,LIGHTNING,12,2
2011,ohio,RAIN OR WET,42,0
2011,oregon,TORNADO,3,0
2011,south carolina,LIGHTNING,15,1
2011,minnesota,HAIL,458,0
2011,michigan,TORNADO,20,0
2011,illinois,LIGHTNING,64,0
2011,colorado,HAIL,394,0
2011,arkansas,RAIN OR WET,45,0
2011,south dakota,THUNDERSTORM / THUNDERSTORM WIND,444,0
2011,oklahoma,FLASH FLOOD,63,0
2011,maryland,TORNADO,31,0
2011,new york,THUNDERSTORM / THUNDERSTORM WIND,557,0
2011,oklahoma,FLOOD,15,0
2011,michigan,FLASH FLOOD,27,0
2011,kansas,FLASH FLOOD,37,0
2011,west virginia,TORNADO,1,0
2011,new york,HAIL,453,0
2011,pennsylvania,LIGHTNING,24,1
2011,wisconsin,THUNDERSTORM / THUNDERSTORM WIND,466,1
2011,new york,TORNADO,34,0
2011,minnesota,THUNDERSTORM / THUNDERSTORM WIND,397,0
2011,michigan,FLOOD,11,0
2011,new jersey,TORNADO,10,0
2011,nevada,TORNADO,1,0
2011,washington,FLASH FLOOD,4,0
2011,wisconsin,TORNADO,85,1
2011,indiana,LIGHTNING,8,0
2011,colorado,THUNDERSTORM / THUNDERSTORM WIND,150,0
2011,new jersey,FLASH FLOOD,100,0
2011,new york,LIGHTNING,14,0
2011,vermont,FLASH FLOOD,40,3
2011,wyoming,THUNDERSTORM / THUNDERSTORM WIND,88,0
2011,utah,LIGHTNING,5,3
2011,oregon,LIGHTNING,3,0
2011,ohio,WIND,42,0
2011,iowa,WIND,25,0
2011,texas,MARINE WIND / SWELL / SURF,7,9
2011,louisiana,COASTAL FLOOD OR EROSION / TIDE,2,0
2011,missouri,WIND,5,0
2011,south carolina,MARINE WIND / SWELL / SURF,7,3
2011,georgia,MARINE WIND / SWELL / SURF,5,0
2011,georgia,WIND,7,1
2011,new york,COASTAL FLOOD OR EROSION / TIDE,13,0
2011,utah,ICE / SNOW / FROST,3,0
2011,kansas,DROUGHT,14,0
2011,illinois,DUST STORM / DEVIL,1,0
2011,new hampshire,HAIL,68,0
2011,new mexico,DUST STORM / DEVIL,1,0
2011,louisiana,WILDFIRE,9,0
2011,west virginia,FOG,27,0
2011,virginia,COASTAL FLOOD OR EROSION / TIDE,7,0
2011,wyoming,LANDSLIDE / MUDSLIDE / ROCK SLIDE,4,0
2011,south dakota,TORNADO,25,0
2011,wyoming,FLOOD,26,0
2011,oregon,FLASH FLOOD,3,0
2011,north dakota,RAIN OR WET,88,0
2011,north dakota,TORNADO,155,0
2011,minnesota,TORNADO,68,1
2011,nebraska,RAIN OR WET,95,0
2011,connecticut,FLASH FLOOD,19,0
2011,new hampshire,THUNDERSTORM / THUNDERSTORM WIND,83,0
2011,kansas,RAIN OR WET,27,0
2011,arizona,WILDFIRE,16,0
2011,south dakota,FLASH FLOOD,52,2
2011,maine,HAIL,122,0
2011,montana,TORNADO,24,0
2011,wyoming,FLASH FLOOD,25,4
